member.id,age,gender,ad.group,prev.purchase,n.visit,predicted.incomeleve,visit.id,site.visit,purchase.prob,activity.level,time.spent.onwebsite,attention,purchased.after.visit,review
8122915,35,1,0,3,2,2,5307357,0,0.347427375187039,0,0,2,0,0
4721585,60,0,0,6,1,2,7032297,1,0.55411707108112,1,3,3,0,0
9097907,60,1,1,0,2,1,2043713,0,0.159738514038015,0,0,12,0,0
9097907,60,1,1,0,2,1,6290249,0,0.157941651852327,0,0,1,0,0
8838155,61,1,0,0,1,5,9016081,0,0.19360270535696,0,0,4,0,0
7853414,53,0,0,0,1,3,9451855,0,0.14458813646557,0,0,4,0,0
1282587,47,1,0,1,2,1,5242341,0,0.215952856647356,0,0,4,0,0
1282587,47,1,0,1,2,1,3023148,0,0.205609357718609,0,0,6,0,0
2896958,54,0,0,0,3,2,5254446,0,0.13940795380821,0,0,2,0,0
2896958,54,0,0,0,3,2,5151485,0,0.154041359786654,0,0,9,0,0
2896958,54,0,0,0,3,2,5357648,0,0.13891925515556,0,0,4,0,0
8564276,60,1,0,1,2,3,7381892,0,0.23908617445434,0,0,4,0,0
8564276,60,1,0,1,2,3,7723508,0,0.243651293576914,0,0,6,0,0
3360506,53,1,0,0,3,4,6008622,0,0.187778846222938,0,0,6,0,0
3360506,53,1,0,0,3,4,3772220,0,0.178188017867834,0,0,6,0,0
3360506,53,1,0,0,3,4,5532507,0,0.189419197960342,0,0,6,0,0
5203334,53,0,0,0,1,3,6500105,0,0.163150550675451,0,0,8,0,0
1812737,52,1,0,0,1,2,6386569,0,0.168901076388196,0,0,4,0,0
7903036,64,0,0,1,1,1,4327870,0,0.213766843450593,0,0,9,0,0
5638418,54,1,0,3,1,3,2506139,1,0.373043719774156,2,1,2,0,0
9100781,50,1,1,1,3,4,7333284,1,0.251901983456532,3,2,6,1,0
9100781,50,1,1,1,3,4,1405816,0,0.243769877969998,0,0,6,0,0
9100781,50,1,1,1,3,4,6499401,1,0.24614071257391,2,1,2,0,0
9233486,59,1,1,1,2,2,963047,1,0.25025249112844,1,2,2,0,0
9233486,59,1,1,1,2,2,9275994,0,0.229832054305497,0,0,2,0,0
2908967,63,1,0,2,3,4,6389601,0,0.313851107026776,0,0,4,0,0
2908967,63,1,0,2,3,4,3031918,1,0.335920095735016,3,2,6,0,0
2908967,63,1,0,2,3,4,9299338,1,0.321238849978279,1,2,2,0,0
4378636,61,1,0,0,5,1,5853414,0,0.163508889580732,0,0,2,0,0
4378636,61,1,0,0,5,1,3001204,0,0.16371707982004,0,0,8,0,0
4378636,61,1,0,0,5,1,2808791,0,0.166841138609472,0,0,8,0,0
4378636,61,1,0,0,5,1,580992,0,0.148917003727565,0,0,2,0,0
4378636,61,1,0,0,5,1,7445211,0,0.170672507300112,0,0,8,0,0
7367843,62,0,0,0,1,4,5699235,0,0.16841954841205,0,0,8,0,0
9430728,50,1,1,1,1,2,1054555,1,0.243537329603502,3,4,12,1,1
3726125,53,1,0,2,1,2,8359483,0,0.294089741830654,0,0,6,0,0
196180,61,1,0,2,1,4,2059248,1,0.32193807794311,2,2,4,1,1
8011707,55,1,0,3,2,1,2555146,1,0.356867954510475,2,2,4,1,1
8011707,55,1,0,3,2,1,296608,0,0.354466592196064,0,0,4,0,0
80558,58,1,0,0,1,3,7796909,0,0.174072468548062,0,0,6,0,0
5067391,52,1,0,2,1,2,9922825,0,0.291442447214147,0,0,9,0,0
1037875,54,1,0,0,2,4,509351,0,0.167474224871409,0,0,8,0,0
1037875,54,1,0,0,2,4,8054806,0,0.171326400672219,0,0,4,0,0
3723493,57,1,0,1,1,3,9612339,0,0.237220314906112,0,0,6,0,0
7978066,64,1,0,0,1,4,7186923,0,0.183459949313771,0,0,8,0,0
1878423,55,1,0,2,2,1,4084220,0,0.290984241158929,0,0,4,0,0
1878423,55,1,0,2,2,1,9275842,1,0.308755948073214,2,5,10,1,1
7072744,55,1,0,3,5,1,7888763,0,0.355138808624314,0,0,21,0,0
7072744,55,1,0,3,5,1,5638134,0,0.348311043268655,0,0,6,0,0
7072744,55,1,0,3,5,1,7092190,1,0.35720278919107,2,2,4,1,1
7072744,55,1,0,3,5,1,7689982,1,0.363544557106607,3,1,3,0,0
7072744,55,1,0,3,5,1,4941702,1,0.359127138487237,3,2,6,1,1
3701289,52,1,0,0,2,2,6041765,0,0.157155326597945,0,0,3,0,0
3701289,52,1,0,0,2,2,2906688,0,0.159293747367923,0,0,3,0,0
3521497,60,1,0,0,2,1,2123299,0,0.170991481744304,0,0,8,0,0
3521497,60,1,0,0,2,1,5070456,0,0.16113440703284,0,0,4,0,0
4957442,52,1,0,2,1,5,5832472,1,0.331740363155295,2,1,2,0,0
3162237,60,1,0,0,3,3,9628050,0,0.173101567105777,0,0,4,0,0
3162237,60,1,0,0,3,3,3243482,0,0.182663699253894,0,0,4,0,0
3162237,60,1,0,0,3,3,3195822,0,0.187366453217264,0,0,2,0,0
9240130,57,1,1,1,2,3,6025690,0,0.232595503341247,0,0,8,0,0
9240130,57,1,1,1,2,3,5109200,0,0.232381281856993,0,0,12,0,0
4072603,50,1,0,6,1,3,9422258,1,0.581622996241478,2,3,6,1,1
2252748,45,1,0,0,1,3,3835380,0,0.170310306671845,0,0,2,0,0
1574929,57,1,0,2,2,2,5257381,0,0.294414477384336,0,0,2,0,0
1574929,57,1,0,2,2,2,3803946,1,0.311331885445861,3,1,3,0,0
6900396,52,1,0,5,1,4,117592,1,0.509067608924609,3,1,3,0,0
4080345,58,1,0,2,1,2,6552985,0,0.304103540495805,0,0,4,0,0
1926848,60,1,0,0,2,4,8640855,1,0.206932539101202,3,1,3,0,0
1926848,60,1,0,0,2,4,6459833,0,0.185800720997186,0,0,2,0,0
8137458,50,1,0,0,1,5,1219091,0,0.194452586315317,0,0,3,0,0
4555361,55,1,0,3,4,2,8056148,0,0.357631598159478,0,0,9,0,0
4555361,55,1,0,3,4,2,709813,1,0.375560169728902,2,2,4,0,0
4555361,55,1,0,3,4,2,3163327,1,0.364753705850056,3,3,9,1,1
4555361,55,1,0,3,4,2,2644596,1,0.362520050911193,3,1,3,0,0
8062565,57,1,0,1,1,5,2883167,0,0.252906524020476,0,0,3,0,0
5789851,62,1,0,0,1,2,2294025,0,0.168996120539359,0,0,15,0,0
9705248,59,1,1,0,2,2,113001,0,0.174380254441885,0,0,6,0,0
9705248,59,1,1,0,2,2,9349022,0,0.17664425389319,0,0,8,0,0
499307,61,1,0,1,1,4,4744221,0,0.250360926050754,0,0,12,0,0
2479290,58,1,0,0,1,3,7145182,0,0.176776382297671,0,0,6,0,0
7839704,52,1,0,0,1,3,1540073,0,0.174488969280423,0,0,21,0,0
5704048,50,1,0,1,1,1,180169,0,0.226568871433318,0,0,3,0,0
4391745,56,1,0,0,1,2,7869196,0,0.17332433059911,0,0,9,0,0
5488126,54,1,0,5,1,2,5274981,1,0.499816338267184,3,6,18,1,0
590179,59,1,0,0,1,6,8987867,0,0.196332547356579,0,0,10,0,0
4291944,51,1,0,0,3,1,3043123,0,0.158733812277026,0,0,12,0,0
4291944,51,1,0,0,3,1,1340353,0,0.159013603322534,0,0,6,0,0
4291944,51,1,0,0,3,1,5932593,0,0.158117193292153,0,0,4,0,0
1423636,58,0,0,1,1,2,907666,0,0.215310237554563,0,0,6,0,0
931898,59,1,0,0,1,4,1982082,0,0.186551563879142,0,0,6,0,0
1323940,58,1,0,1,1,4,373275,0,0.243328420304339,0,0,6,0,0
3652875,49,0,0,0,2,4,4047138,0,0.148848433787598,0,0,6,0,0
3652875,49,0,0,0,2,4,4042713,0,0.155298930324417,0,0,15,0,0
4544778,54,1,0,0,1,2,9155632,0,0.153444995901877,0,0,6,0,0
5370495,60,1,0,2,1,3,4685390,0,0.311886305627288,0,0,12,0,0
1854725,54,1,0,0,1,2,4239889,0,0.175975320324836,0,0,15,0,0
4492216,49,0,0,0,1,1,2697890,0,0.135804557183979,0,0,8,0,0
2564964,65,0,0,3,3,2,4665980,1,0.361466670289412,3,1,3,0,0
2564964,65,0,0,3,3,2,944510,0,0.349437598256116,0,0,2,0,0
2564964,65,0,0,3,3,2,3746263,1,0.357183772957682,4,3,12,1,1
6183833,52,1,0,2,1,1,5304986,1,0.296726271923254,3,3,9,1,1
8806381,51,1,0,0,3,8,2914598,0,0.207753775002541,0,0,8,0,0
8806381,51,1,0,0,3,8,4835873,0,0.211301167090088,0,0,8,0,0
8806381,51,1,0,0,3,8,9950900,0,0.210693657900322,0,0,4,0,0
3177084,57,1,0,0,1,2,9346810,0,0.170256098933647,0,0,2,0,0
8292286,53,1,0,2,1,2,3737641,0,0.292917741827082,0,0,3,0,0
9612815,56,1,1,1,1,1,2646465,1,0.232963605815783,3,4,12,1,0
5429008,55,1,0,1,1,6,1313720,0,0.257161418810912,0,0,4,0,0
8206232,59,1,0,1,2,2,6949734,1,0.245285399734735,2,2,4,0,0
8206232,59,1,0,1,2,2,9687658,0,0.24242791873043,0,0,6,0,0
9434917,56,1,1,1,1,3,6228415,1,0.247825111002995,2,2,4,0,0
8332621,53,1,0,3,1,1,9224837,1,0.365641968082045,1,4,4,0,0
7955298,55,1,0,0,2,3,4852242,0,0.182442255912119,0,0,2,0,0
7955298,55,1,0,0,2,3,3769228,0,0.171062478777436,0,0,3,0,0
2281060,50,0,0,3,1,3,5020828,1,0.368678941041466,1,1,1,0,0
1825975,51,1,0,0,2,7,6397832,0,0.19756035981984,0,0,15,0,0
1825975,51,1,0,0,2,7,4413288,0,0.208962183485671,0,0,2,0,0
2032006,53,0,0,1,2,2,979370,0,0.215280687727788,0,0,4,0,0
2032006,53,0,0,1,2,2,2323917,0,0.221222472821999,0,0,2,0,0
3514119,60,1,0,0,1,1,2421838,0,0.164595453192308,0,0,6,0,0
8855043,49,1,0,1,1,1,6423999,1,0.232247286603361,3,7,21,1,0
1117921,60,1,0,1,1,2,6289619,0,0.240454092973763,0,0,4,0,0
9314901,51,1,1,0,1,1,3923907,1,0.168420576107912,1,1,1,0,0
6979883,60,0,0,0,1,2,9151775,0,0.146027548228461,0,0,6,0,0
7699099,56,1,0,2,2,1,4511538,0,0.293662512065295,0,0,1,0,0
7699099,56,1,0,2,2,1,8063922,0,0.295415298243218,0,0,3,0,0
7058902,58,0,0,0,1,6,3962826,0,0.17965249771674,0,0,3,0,0
7802439,54,1,0,3,1,1,9852581,0,0.353851451208803,0,0,4,0,0
5516876,58,1,0,1,1,5,860377,0,0.24734245450479,0,0,6,0,0
4226710,58,1,0,0,1,1,5700819,0,0.171905755061996,0,0,3,0,0
4014682,57,1,0,0,1,3,4679152,0,0.175423229803702,0,0,12,0,0
7747232,46,1,0,0,1,2,9368518,0,0.167063683476607,0,0,1,0,0
8313389,54,1,0,0,3,3,6799059,0,0.176701585526765,0,0,1,0,0
8313389,54,1,0,0,3,3,2538935,0,0.179164745034154,0,0,4,0,0
8313389,54,1,0,0,3,3,2711161,0,0.17692775299634,0,0,6,0,0
1253843,51,1,0,0,1,1,1137035,0,0.155852316374003,0,0,9,0,0
1017459,57,0,0,1,3,1,2425924,0,0.213393477556161,0,0,3,0,0
1017459,57,0,0,1,3,1,5153559,0,0.218663106524898,0,0,8,0,0
1017459,57,0,0,1,3,1,994217,0,0.218059169343814,0,0,2,0,0
9639203,56,1,1,0,2,7,1815171,0,0.2043120508013,0,0,3,0,0
9639203,56,1,1,0,2,7,9197226,1,0.211621966745024,3,3,9,1,1
2862573,54,1,0,0,1,5,3282130,0,0.198542569172455,0,0,6,0,0
6196580,62,0,0,0,2,4,8979465,0,0.165156804449834,0,0,2,0,0
6196580,62,0,0,0,2,4,7549942,0,0.180012480295207,0,0,3,0,0
6113947,59,1,0,2,1,1,324507,0,0.292664899327685,0,0,6,0,0
5615906,48,1,0,0,1,3,2025442,0,0.166515275326032,0,0,9,0,0
2944099,56,1,0,3,1,2,5554683,1,0.366682047096328,4,2,8,1,0
7393287,47,0,0,0,2,3,6097458,0,0.144295321828161,0,0,12,0,0
7393287,47,0,0,0,2,3,2389090,0,0.155728121198004,0,0,9,0,0
7767340,61,0,0,1,1,2,3525686,1,0.230529311004972,4,1,4,0,0
6097600,60,0,0,3,1,2,2555300,0,0.341689876480304,0,0,2,0,0
5471148,53,1,0,1,1,3,6624432,1,0.250370619385296,2,3,6,0,0
8606063,54,1,0,1,2,1,5856722,0,0.223913041333512,0,0,6,0,0
8606063,54,1,0,1,2,1,2749188,0,0.230540511656461,0,0,8,0,0
5360260,45,1,0,0,2,2,1179849,0,0.162324472677254,0,0,12,0,0
5360260,45,1,0,0,2,2,876529,0,0.163151519950726,0,0,4,0,0
3270334,60,1,0,6,1,6,6797152,1,0.600166536003404,3,5,15,1,0
9041188,63,1,1,0,3,1,542041,0,0.168016032548612,0,0,4,0,0
9041188,63,1,1,0,3,1,1726941,0,0.163898883421592,0,0,4,0,0
9041188,63,1,1,0,3,1,2367934,0,0.158946240869762,0,0,3,0,0
40876,50,1,0,1,2,1,7347643,0,0.217870591489064,0,0,8,0,0
40876,50,1,0,1,2,1,2747748,0,0.223792603266004,0,0,6,0,0
6375087,51,0,0,0,1,3,6382515,0,0.144370609718576,0,0,4,0,0
8730491,50,0,0,0,1,2,4987085,0,0.150791430078974,0,0,9,0,0
2127308,49,1,0,4,1,3,9427006,1,0.435382216102478,3,3,9,1,1
1179634,65,0,0,1,2,1,2833922,0,0.214805313970274,0,0,3,0,0
1179634,65,0,0,1,2,1,2416716,0,0.210176440849058,0,0,3,0,0
334646,58,0,0,1,1,3,330475,0,0.223877651389492,0,0,2,0,0
7826662,52,1,0,4,1,3,1912324,1,0.436415315894591,2,4,8,1,1
8647751,47,1,0,1,1,3,519567,0,0.237100736968475,0,0,3,0,0
6994275,52,1,0,0,1,2,9914994,0,0.152605043235483,0,0,3,0,0
727273,58,1,0,0,1,3,8131086,0,0.174932811630421,0,0,12,0,0
8833028,50,1,0,0,2,4,1087428,0,0.169704493517284,0,0,6,0,0
8833028,50,1,0,0,2,4,555136,0,0.179113294303566,0,0,6,0,0
4193798,58,1,0,1,1,2,1168667,0,0.235885852658472,0,0,6,0,0
9254631,60,1,1,2,2,4,4153377,1,0.32135671712934,3,1,3,0,0
9254631,60,1,1,2,2,4,7960287,1,0.325994931246114,2,1,2,0,0
7822263,53,1,0,0,5,3,6844524,0,0.168906613259337,0,0,1,0,0
7822263,53,1,0,0,5,3,843273,0,0.170798849978477,0,0,2,0,0
7822263,53,1,0,0,5,3,8173315,0,0.17394574924792,0,0,8,0,0
7822263,53,1,0,0,5,3,8644113,0,0.174989880368617,0,0,20,0,0
7822263,53,1,0,0,5,3,6726867,0,0.183996763271528,0,0,8,0,0
736961,66,1,0,1,1,2,20180,0,0.238268756642144,0,0,4,0,0
1596187,60,1,0,5,1,1,6624442,1,0.503365446766428,3,3,9,1,1
9941122,49,1,1,1,1,2,4795545,1,0.236082384096259,2,1,2,0,0
8984882,59,1,0,0,1,4,9691173,0,0.175215010726894,0,0,2,0,0
225620,57,1,0,0,1,4,2669951,0,0.171770157593099,0,0,6,0,0
5848322,54,1,0,0,3,6,6841824,0,0.19375080251099,0,0,2,0,0
5848322,54,1,0,0,3,6,9034010,0,0.185663566886084,0,0,8,0,0
5848322,54,1,0,0,3,6,6428004,0,0.189572471051293,0,0,6,0,0
8420475,58,0,0,1,1,7,9644921,0,0.241601433875651,0,0,9,0,0
2393202,54,1,0,7,4,2,9511001,1,0.646502289165847,3,4,12,1,0
2393202,54,1,0,7,4,2,2959063,1,0.633387925798497,4,2,8,1,0
2393202,54,1,0,7,4,2,4074723,1,0.621423724054725,3,6,18,1,0
2393202,54,1,0,7,4,2,8912298,1,0.637199178670978,4,3,12,1,0
2545892,56,1,0,0,1,2,6909227,0,0.167098557389671,0,0,8,0,0
9803111,55,1,1,0,1,3,2860312,0,0.166802968763241,0,0,15,0,0
5479999,54,1,0,0,1,3,495513,0,0.180003155320762,0,0,3,0,0
2077369,65,1,0,0,1,1,2414662,0,0.16850620943037,0,0,6,0,0
7462664,59,1,0,0,1,3,97397,0,0.177265550292241,0,0,1,0,0
4893884,57,1,0,4,1,8,4144058,1,0.486251829519495,3,2,6,1,0
2618308,59,1,0,0,2,1,6856548,0,0.156379487898334,0,0,3,0,0
2618308,59,1,0,0,2,1,6370911,0,0.167261295446505,0,0,2,0,0
8047806,58,1,0,6,2,2,5123676,1,0.568967051233669,2,1,2,0,0
8047806,58,1,0,6,2,2,9174258,1,0.565894514707697,4,3,12,1,1
6839371,55,1,0,0,1,7,6752176,0,0.206712514638298,0,0,12,0,0
3219160,59,0,0,1,2,2,9659598,0,0.213246615974171,0,0,2,0,0
3219160,59,0,0,1,2,2,9667615,0,0.213452903984287,0,0,1,0,0
878201,56,1,0,0,1,5,7035104,0,0.177614567886372,0,0,2,0,0
248838,68,1,0,1,1,4,5596052,0,0.248623424166857,0,0,12,0,0
730126,52,1,0,2,1,5,1057134,0,0.303415180816781,0,0,3,0,0
643743,60,1,0,4,1,2,2945449,1,0.429997403745703,2,1,2,0,0
1561336,58,1,0,0,1,2,4090896,0,0.171614892089735,0,0,2,0,0
1947646,50,1,0,3,1,2,5864532,1,0.36067404959625,3,1,3,0,0
5334549,53,1,0,2,2,1,3192138,0,0.291065952890747,0,0,6,0,0
5334549,53,1,0,2,2,1,2956309,0,0.277084073083744,0,0,6,0,0
3148391,52,1,0,2,1,2,1306052,0,0.293725477974125,0,0,4,0,0
3793029,59,1,0,1,1,3,5361114,0,0.246612018035262,0,0,2,0,0
7800500,58,1,0,2,1,1,6546152,1,0.308770384371774,3,1,3,0,0
6802886,71,1,0,0,2,1,7554064,0,0.178160408551498,0,0,6,0,0
6802886,71,1,0,0,2,1,150253,0,0.160175513244584,0,0,4,0,0
1171600,65,0,0,0,1,2,6372252,0,0.157695462887397,0,0,2,0,0
8358147,56,1,0,1,1,3,110933,0,0.242460882159035,0,0,6,0,0
6450162,51,1,0,1,2,1,644759,0,0.22246007131865,0,0,1,0,0
6450162,51,1,0,1,2,1,599807,0,0.227654468312579,0,0,4,0,0
9263220,51,1,1,2,1,2,3519005,1,0.30301401650708,3,4,12,1,1
1725572,65,1,0,1,3,5,9108880,0,0.26008508236108,0,0,6,0,0
1725572,65,1,0,1,3,5,7868448,0,0.25152921137295,0,0,4,0,0
1725572,65,1,0,1,3,5,706119,0,0.249227295568658,0,0,6,0,0
5232201,50,1,0,1,1,2,8617473,0,0.232327578521201,0,0,4,0,0
2725074,54,0,0,0,3,1,1411767,0,0.141545375450747,0,0,1,0,0
2725074,54,0,0,0,3,1,8001778,0,0.146574923584462,0,0,3,0,0
2725074,54,0,0,0,3,1,4892202,0,0.144261919097026,0,0,2,0,0
8346538,54,0,0,0,1,4,5149226,0,0.145110203096736,0,0,6,0,0
9054140,47,1,1,1,2,4,5638143,0,0.234277643228263,0,0,3,0,0
9054140,47,1,1,1,2,4,9586144,1,0.260310365954877,3,5,15,1,1
1232810,58,1,0,2,3,5,9756081,0,0.322261791324705,0,0,8,0,0
1232810,58,1,0,2,3,5,5235044,0,0.311392205652408,0,0,3,0,0
1232810,58,1,0,2,3,5,9501721,0,0.317224222686795,0,0,3,0,0
9585028,60,1,1,0,1,1,1263168,0,0.169265076123316,0,0,20,0,0
4700376,56,1,0,1,1,2,1943163,0,0.232084185907269,0,0,2,0,0
6657470,49,1,0,2,2,3,6398493,0,0.297954151884192,0,0,9,0,0
6657470,49,1,0,2,2,3,5431420,1,0.307483209176289,3,1,3,0,0
9370548,62,1,1,0,1,4,7816198,0,0.176795673423089,0,0,21,0,0
1471077,51,1,0,2,1,4,3683362,1,0.314974063587769,4,1,4,0,0
2330031,54,1,0,0,1,2,6957837,0,0.155349617730632,0,0,8,0,0
9331085,61,1,1,3,2,2,8490247,1,0.371320172104078,2,3,6,1,0
9331085,61,1,1,3,2,2,1771258,1,0.377352561766304,2,4,8,1,1
9665441,58,1,1,0,2,2,5933304,0,0.176166977970894,0,0,2,0,0
9665441,58,1,1,0,2,2,6199476,1,0.178082299152222,2,2,4,0,0
5491024,50,1,0,1,1,2,8257876,0,0.237394937035022,0,0,4,0,0
2381904,63,1,0,2,1,2,3242096,0,0.306321608501833,0,0,4,0,0
3593349,53,1,0,0,4,1,8828502,0,0.166936972604245,0,0,6,0,0
3593349,53,1,0,0,4,1,3842035,0,0.164837451816211,0,0,6,0,0
3593349,53,1,0,0,4,1,7093149,0,0.1605931792062,0,0,4,0,0
3593349,53,1,0,0,4,1,4944253,0,0.146051007268274,0,0,3,0,0
6914148,53,1,0,0,1,3,7669312,0,0.180618694681183,0,0,2,0,0
1350762,56,1,0,1,3,1,2275757,0,0.223211637939139,0,0,6,0,0
1350762,56,1,0,1,3,1,9113357,0,0.234272922119465,0,0,21,0,0
1350762,56,1,0,1,3,1,2844822,0,0.235172529933467,0,0,8,0,0
9051374,57,0,1,0,2,7,8728205,0,0.177987785852467,0,0,2,0,0
9051374,57,0,1,0,2,7,1613418,0,0.179154556251248,0,0,12,0,0
1387186,53,1,0,1,2,3,4967686,0,0.244567817838674,0,0,6,0,0
1387186,53,1,0,1,2,3,7632258,0,0.245339882847361,0,0,2,0,0
3538398,63,1,0,0,1,2,7873239,0,0.174297646046667,0,0,2,0,0
1634490,59,0,0,1,2,2,5671608,0,0.222289751818425,0,0,8,0,0
1634490,59,0,0,1,2,2,9323154,0,0.216921850763123,0,0,6,0,0
2594771,52,1,0,2,1,2,7301228,0,0.290431729575411,0,0,3,0,0
1880237,56,1,0,0,2,3,57781,0,0.161541994583755,0,0,2,0,0
1880237,56,1,0,0,2,3,5719570,0,0.168136025598344,0,0,6,0,0
8046885,59,1,0,1,1,2,3891781,0,0.240011434735084,0,0,6,0,0
9755668,59,0,1,6,2,4,7050287,1,0.569237011793619,2,2,4,0,0
9755668,59,0,1,6,2,4,2528127,1,0.588182776928359,2,4,8,1,1
4541418,58,1,0,0,1,1,733235,0,0.161353315878266,0,0,4,0,0
9573160,57,1,1,4,1,4,6605742,1,0.4567711150487,3,2,6,1,1
7015079,59,0,0,1,1,1,202360,0,0.204228161286348,0,0,12,0,0
1682823,55,1,0,2,3,1,8397547,1,0.301436495309673,3,2,6,1,1
1682823,55,1,0,2,3,1,9185783,0,0.292185575948831,0,0,20,0,0
1682823,55,1,0,2,3,1,710188,1,0.296112425851303,3,3,9,1,1
5069580,59,1,0,0,1,3,5758991,0,0.181448247154858,0,0,3,0,0
8762554,50,1,0,2,1,2,1863359,1,0.316190543072953,1,1,1,0,0
896360,53,0,0,1,2,1,117568,0,0.202328434152846,0,0,8,0,0
896360,53,0,0,1,2,1,6608659,0,0.201508084092931,0,0,2,0,0
2760691,59,1,0,1,1,3,2668828,0,0.238648784687326,0,0,4,0,0
9934863,56,0,1,0,1,3,8992905,1,0.1744924384743,2,1,2,0,0
7503001,61,1,0,2,1,2,5639143,1,0.310388008248111,3,4,12,1,1
2522070,56,0,0,0,1,1,1251426,0,0.144754909139599,0,0,6,0,0
2732860,51,1,0,1,1,3,5412777,1,0.24782567047288,2,2,4,0,0
4247464,60,1,0,1,2,2,2088332,0,0.243700414373904,0,0,16,0,0
4247464,60,1,0,1,2,2,2823730,1,0.247059694361128,3,2,6,0,0
478551,48,1,0,0,1,2,5763216,0,0.162367106199963,0,0,2,0,0
5849379,56,1,0,2,2,3,765044,0,0.30582464320007,0,0,12,0,0
5849379,56,1,0,2,2,3,7693674,0,0.306638198680955,0,0,4,0,0
8941725,56,1,0,1,4,1,6137330,0,0.234209307147256,0,0,15,0,0
8941725,56,1,0,1,4,1,7401849,0,0.224238159584625,0,0,2,0,0
8941725,56,1,0,1,4,1,9271620,0,0.224887574462103,0,0,6,0,0
8941725,56,1,0,1,4,1,4676395,0,0.218205997543495,0,0,8,0,0
1886402,49,0,0,0,1,1,7521771,0,0.135783500585401,0,0,9,0,0
628593,57,1,0,1,1,3,4566740,0,0.243278390270024,0,0,8,0,0
78690,56,1,0,0,1,4,6269531,0,0.177231553585104,0,0,10,0,0
6392149,47,1,0,1,1,1,6803373,0,0.212558592808561,0,0,4,0,0
5340770,54,1,0,1,2,6,4686442,0,0.261268079886384,0,0,2,0,0
5340770,54,1,0,1,2,6,4263721,0,0.262213311394669,0,0,4,0,0
2549850,62,1,0,0,1,4,6842558,0,0.167057570916878,0,0,6,0,0
6251344,53,1,0,1,1,2,4508026,0,0.221642321874613,0,0,3,0,0
9895246,54,1,1,5,1,1,6951354,1,0.502778612977638,2,2,4,0,0
6302353,46,1,0,0,3,4,2902569,0,0.180183335488458,0,0,8,0,0
6302353,46,1,0,0,3,4,9333179,0,0.173894605054656,0,0,6,0,0
6302353,46,1,0,0,3,4,103973,0,0.188214119805382,0,0,1,0,0
4939615,62,1,0,0,1,3,24915,0,0.163610789571573,0,0,3,0,0
2005814,53,1,0,0,1,1,8367069,0,0.150267207672324,0,0,2,0,0
2191948,55,0,0,0,1,2,7842654,0,0.160514332479793,0,0,10,0,0
875520,53,0,0,1,2,2,5864201,0,0.218382637760188,0,0,6,0,0
875520,53,0,0,1,2,2,9619452,0,0.211441807414815,0,0,3,0,0
2362970,71,1,0,0,3,7,1994729,0,0.203050042547508,0,0,4,0,0
2362970,71,1,0,0,3,7,1446804,0,0.213487000272941,0,0,3,0,0
2362970,71,1,0,0,3,7,192801,0,0.208994444343128,0,0,9,0,0
1975850,46,1,0,0,2,3,7974406,0,0.162691072612936,0,0,2,0,0
1975850,46,1,0,0,2,3,4588673,0,0.165232720772498,0,0,48,0,0
5352763,57,1,0,1,3,2,8486925,0,0.23947467354437,0,0,4,0,0
5352763,57,1,0,1,3,2,821688,1,0.244917761801346,2,1,2,0,0
5352763,57,1,0,1,3,2,2231284,0,0.229408154494772,0,0,4,0,0
4365849,53,1,0,3,2,2,1839393,1,0.373443895932603,4,3,12,1,1
4365849,53,1,0,3,2,2,7710259,1,0.364656529785834,3,1,3,0,0
3189313,43,1,0,0,2,2,6427499,0,0.161611819158124,0,0,12,0,0
3189313,43,1,0,0,2,2,5899772,0,0.1539665754896,0,0,4,0,0
406397,49,1,0,1,1,3,6935269,0,0.238513495391582,0,0,9,0,0
417814,54,1,0,0,1,4,868404,0,0.184746598081568,0,0,2,0,0
676254,56,1,0,1,1,4,2782947,0,0.2354477825946,0,0,6,0,0
535641,49,1,0,3,1,3,9190775,1,0.366296793279752,3,3,9,1,0
1848174,57,1,0,1,2,1,4803040,0,0.224046794866652,0,0,18,0,0
1848174,57,1,0,1,2,1,9563191,0,0.230334712604564,0,0,12,0,0
5951737,62,1,0,5,1,4,9604528,1,0.524669133343763,2,2,4,0,0
4426162,57,1,0,2,1,2,3036383,1,0.309442376281363,4,4,16,1,0
5608249,55,1,0,1,1,2,7471949,0,0.241704098884222,0,0,21,0,0
286461,42,1,0,1,1,3,5621519,0,0.230098895924888,0,0,6,0,0
2764932,53,0,0,0,1,4,9025658,0,0.161887057403802,0,0,6,0,0
8466147,53,0,0,0,1,4,8275491,0,0.175523509342679,0,0,4,0,0
2760769,56,0,0,0,2,1,5743665,0,0.150273784602156,0,0,9,0,0
2760769,56,0,0,0,2,1,7576218,0,0.14328357055012,0,0,8,0,0
1370461,58,1,0,3,2,3,3954876,1,0.381596948921702,1,3,3,0,0
1370461,58,1,0,3,2,3,1956412,1,0.371568039009104,2,2,4,1,1
6617903,53,1,0,0,1,7,2886128,0,0.199917339533809,0,0,2,0,0
1574996,68,0,0,0,1,2,4227089,0,0.155231869288712,0,0,2,0,0
3185953,53,1,0,0,1,2,5157463,0,0.165858582882167,0,0,4,0,0
1527869,57,1,0,5,2,1,270516,1,0.513383612031523,3,1,3,0,0
1527869,57,1,0,5,2,1,6965029,1,0.500265493158413,2,6,12,1,1
3851148,52,1,0,2,1,2,305329,0,0.298332453654858,0,0,2,0,0
